store_id,name,lat,lng
900174022,SP Duckbill - Pátio Osasco Open Mall,-23.543557200000,-46.763362400000
900224722,Icecreamroll,-23.530186400000,-46.777415200000
900144448,Lanchonete e Casa de Esfihas Praça Onze - Carandiru,-23.509420700000,-46.602042300000
900256459,Sorvetes Gallate - Brooklin,-23.612600500000,-46.680343500000
900172060,The Blacks Burger,-23.618623700000,-46.722746400000
900151709,Sushi Urbano Brasil,-23.548641200000,-46.685606400000
900163566,SUSHI IMPERIAL,-23.543061200000,-46.432569000000
900182113,pepe s burguer - CCP,-23.544931830031,-46.805476909204
900156914,Ast Lanches Refeições e Salgados - Vila Água Funda,-23.631333526860,-46.621236083738
900227771,Lanchonete Negreiros - CCP,-23.632724560174,-46.703293513186
900044291,Pizzaria Palene ,-23.504666000000,-46.810274000000
900168811,Rotisserie Itaici - Santa Teresinha,-23.490439800000,-46.635582700000
900189718,dela dele confeitaria - CCP,-23.540124000000,-46.782919000000
900227885,Ale Avila Fit,-23.423429900000,-46.521368500000
900172362,Bar do Alemão Express,-23.504978500000,-46.835224400000
900168956,DO QUINTAL PIZZA ARTESANAL MOEMA,-23.614689300000,-46.668525700000
900173641,"Enjoy, Eat! Sandwiches",-23.534912800000,-46.563954300000
900169663,Quintal do Açai - Vila Medeiros,-23.481684000000,-46.587128400000
900115500,Good Stuff Burger - Moema,-23.606613000000,-46.671820400000
900166559,Divina Batataria Rosti.,-23.609123600000,-46.726854100000
900160367,bella lanches,-23.511898300000,-46.780258300000
900164656,Mercearia Sabará,-23.547590800000,-46.655299600000
900154872,bernardos burgers e batatas,-23.540943400000,-46.491046400000
900200853,Nonna Paola Churrascaria e Pizzaria,-23.639212600000,-46.741869300000
900228373,Apó Cozinha.,-23.591961200000,-46.678907400000
900163275,Riso Bowls,-23.554268000000,-46.693912000000
900169098,Soggiorno -Tatuapé,-23.545771800000,-46.566548700000
900174084,Box Mineiro - Calçada Sirius,-23.463884300000,-46.877281700000
900272463,Speto House - Planalto Paulista,-23.612840000000,-46.653806900000
900161242,Speto House,-23.612840000000,-46.653806900000
900215899,Olympia Pizzaria,-23.588854000000,-46.748285900000
900196057,Dubai Restaurante Árabe,-23.574091700000,-46.650320700000
900258695,Art Sushi by Yone,-23.623177800000,-46.630239500000
900164418,Vmv Loja de Conveniência Eireli Epp,-23.543098700000,-46.494259800000
900304925,Iti-kiro Restaurante,-23.571685572571,-46.690042654614
900255754,Cozinha da Vovó,-23.572302900000,-46.511434300000
900305813,Bar D'jorge,-23.493047700000,-46.611179100000
900160709,Maria da Penha Açaí,-23.519947910164,-46.543074983432
900174801,JN On Bakery,-23.652209800000,-46.665411400000
900208480,Pizzaria La Cantinella Vila Nhocune - CCP,-23.545582232868,-46.495606764292
900185888,padaria lar de guarulhos - CCP,-23.485073662581,-46.552358358796
900154469,porcoes express,-23.524175100000,-46.835263100000
900256400,Bbq garagem 310,-23.617997600000,-46.642014600000
900026569,Makis Place - Loja Pai - Tatuapé,-23.429668000000,-46.472937000000
900029607,Makis Place - Tancredo Neves,-23.615858000000,-46.608680000000
900241840,Açaí Surf,-23.498643000000,-46.814440300000
900206340,La Conquist - CCP,-23.688404000000,-46.515210000000
900163749,Fixo Burgers,-23.529077700000,-46.764485100000
900255645,DOCA,-23.517785700000,-46.549107300000
900198086,pizzaria primadona - CCP,-23.506077000000,-46.603273000000
900173784,Surtados Burger Carapicuíba,-23.536291900000,-46.819666600000
900226094,Kitz Cakes Pâtisserie,-23.497063000000,-46.630394600000
900161955,Star Fries - nair,-23.604816400000,-46.605345100000
900165892,Bakery Grain Ipiranga,-23.588447000000,-46.607143000000
900195046,fatima,-23.625409200000,-46.624245500000
900162327,Casa Premium Café,-23.721771500000,-46.565587500000
900186963,J & V Espetos - CCP,-23.693648615037,-46.625964100000
900126043,Batata Suíça Morumbi Express,-23.609041200000,-46.726999700000
900303803,Los Pibes Empanadas,-23.654392000000,-46.536556300000
900166474,Um Sonho de Coxinha (Cantina Vegana),-23.558533000000,-46.635449000000
900304733,Lord Black Burger,-23.499508800000,-46.553279100000
900151948,Paris Burguês,-23.645623000000,-46.780053000000
900188750,RESTAURANTE DO CHICO - CCP,-23.551490850000,-46.785748100000
900237107,Rei Do Norte - CCP,-23.520046820694,-46.701806217803
900266747,Sushi Holl 99,-23.570449800000,-46.580092300000
900196501,albert s famous santana - CCP,-23.492115460645,-46.626106034970
900174810,Rodo Restaurante,-23.551668720789,-46.697648154291
900169113,Bigorna Burgers,-23.618020200000,-46.643528300000
900166371,bigorna,-23.553418400000,-46.690748300000
900114564,Brigadeiro Doceria & Café  Augusta - Consolação,-23.557329000000,-46.659269000000
900167818,Açaí interlagos,-23.663662000000,-46.679941700000
900237039,Restaurante Paradinha - Ccp.,-23.537982000000,-46.705402000000
900277610,Hamis Burger,-23.494911200000,-46.699457200000
900140208,Solopasta,-23.609241000000,-46.638641000000
900157898,Dow Burgers,-23.563489700000,-46.631073100000
900073848,Dog Burger - Jardim Umarizal,-23.617888000000,-46.758148000000
900255473,Valhalla Rock Bar,-23.714774400000,-46.542103400000
900170627,Burger Beer - Jardim Maria Beatriz,-23.555877000000,-46.853500800000
900160591,"Doka Lanches ,porções & espetos.",-23.605316200000,-46.525798500000
900278236,Vinagrett's - Vila Pirituba,-23.490859000000,-46.713763000000
900272248,Stop Dog Gourmet,-23.602597000000,-46.662947000000
900224967,O Artesão II,-23.589835600000,-46.561223700000
900173404,O Artesão Doces & Sobremesas,-23.662240841061,-46.557040929530
900231792,tom batat,-23.578189700000,-46.543685300000
900177406,Sodiê Doces Campo Limpo - CCP,-23.630111500000,-46.769727500000
900172474,Elô Restaurante,-23.604747200000,-46.694755700000
900183982,las burgues artesanal - CCP,-23.535706000000,-46.863611000000
900303799,Espetinho no Ponto 2 - Santo André,-23.666631000000,-46.531261000000
900159479,Emporium 198,-23.446117338781,-46.527593672291
900148826,Caminho do Sol Grill,-23.616724300000,-46.629445700000
900069275,Barraca do Japa - Jardim do Colegio - Churned CCP,-23.674641200000,-46.777145900000
900052580,Delicias E Gordices,-23.503745000000,-46.671401000000
900165075,Dolci Baldi,-23.463554475824,-46.537338989479
900161935,kiyo bowls,-23.547240000000,-46.757710600000
900154700,Thor Hamburgueria,-23.520395900000,-46.491292800000
900199304,casa do norte elite tradicao - CCP,-23.522041000000,-46.539504000000
900162674,você & saudável,-23.652196900000,-46.785633600000
900166491,Batata Suiça Silva Gourmet,-23.609123600000,-46.726854100000
900172066,Hamburgueria Artesanal,-23.626185800000,-46.670402200000
900158911,Marmitaria Dumont,-23.523974900000,-46.630497800000
900191482,carol pizzaria - CCP,-23.658126185880,-46.775366130686
900275305,C-Burguer Artesanal,-23.659376500000,-46.739714000000
900214682,Lola Panquecas,-23.635151298691,-46.798483344552
900163619,cade meu shake - Jardim Santo André,-23.645502500000,-46.536591900000
900256123,Roast Potato - Itaquera,-23.530578685781,-46.451743763594
900161434,maria neide de souza da silva,-23.628832000000,-46.533284000000
900155324,Rock & Ribs - Jurubatuba,-23.678030848336,-46.700204730441
900166532,Padela du' Fa,-23.636125400000,-46.646893300000
900225697,Chiquinhos Burguer,-23.548191725881,-46.831523901549
900185952,Padaria Sabor Oliva,-23.512953200000,-46.708990850000
900255858,A Firewood Lite - casa verde,-23.511006298494,-46.652771365641
900225889,Hamburgueria Barbosas,-23.533220200000,-46.859824900000
900190542,tatavsbatata s - CCP,-23.531659000000,-46.849109000000
900157265,la fruta acai,-23.558483300000,-46.803475200000
900162841,GIRA ESFIHAS,-23.728180000000,-46.569973000000
900167895,Açaí Fruta Roxa,-23.605257300000,-46.795592100000
900160944,Hamburgueria Jones Bacon,-23.446586200000,-46.588053700000
900216268,SunIce Açaí & Sorvetes,-23.512739700000,-46.781513800000
900144854,Generoso Burger,-23.550560900000,-46.636636100000
900195449,Top Sushi.,-23.556932000000,-46.597642000000
900255465,Viela Hambuguer Gourmet,-23.639026500000,-46.782146200000
900161918,PRAÇA ROCHINHA SANTANA,-23.490655000000,-46.632345000000
900158194,Rochinha VILA BUARQUE,-23.546787000000,-46.650549000000
900160687,Di Neve - Penteado,-23.470656000000,-46.676362500000
900189410,sorveteria e salgaderia quatro estacoes - CCP,-23.510610000000,-46.860970000000
900162780,Primu's Burger,-23.590334000000,-46.768224200000
900271927,Pizzaria E Esfiharia Donnys,-23.493887147610,-46.497337145308
900196288,MISTER FAST,-23.593737000000,-46.521476700000
900163580,Dogão do Paulão,-23.527815600000,-46.823179600000
900163470,Fã de Pastel Vila Leopoldina,-23.531982900000,-46.720936400000
900185401,Restaurante Caiapos - CCP,-23.512248000000,-46.720338000000
900174697,MK Espetinhos,-23.562018500000,-46.457130200000
900166395,King Poke Tatuapé,-23.549463500000,-46.553443200000
900167550,Coqueiro Pompéia,-23.535461200000,-46.687580200000
900277928,Ken Zushi,-23.619195739556,-46.664094432896
900304867,Luart Pizzas & Esfihas,-23.545325900000,-46.577154700000
900054147,Bake A Wish - Vila Olimpia,-23.599031000000,-46.683453400000
900199286,Pizzaria e Hamburgueria galileia - CCP,-23.600161071933,-46.602228727570
900157910,Dona Malu Hot Dog Gourmet,-23.531862600000,-46.883987200000
900167306,Baita Burguer,-23.685221800000,-46.679829000000
900152936,The Burguer House,-23.623930600000,-46.753939700000
900185163,china in box osasco 2 - CCP,-23.528302007834,-46.794516317876
900184250,PONTO VILLAS RESTAURANTE - CCP,-23.550782140307,-46.814705116160
900226073,Ifitness Comidas Saudáveis ,-23.663528000000,-46.682250000000
900198295,rotisserie renzo - CCP,-23.436878706569,-46.561449132371
900227924,Cantinho da Família,-23.666563700000,-46.661988100000
900269298,Miguis Burger,-23.516695773900,-46.461519737376
900275312,Vitoria Pizzas,-23.515589200000,-46.500381300000
900272250,Jai Temakis e Rolls,-23.585172864824,-46.636428385658
900217670,Rotisserie Guenki,-23.639115700000,-46.522486100000
900068343,Pizzaria La Veneza - Churned CCP,-23.595317500000,-46.729054100000
900241914,Stunt Smash House Lapa,-23.524924900000,-46.700208200000
900241906,Stunt Smash House Mooca,-23.559158301967,-46.582829761396
900174066,Stunt Smash House Jardins,-23.566053000000,-46.668301000000
900161183,k2 Hot Dog,-23.668704514147,-46.666275764724
900232038,Sabor E Amor Refeicoes - CCP,-23.532511000000,-46.457748000000
900178965,caseirinhos da cida - CCP,-23.597568000000,-46.552891000000
900183540,casa de carnes e rotisseria  Consórcio - CCP,-23.672760000000,-46.673508000000
30000085,La Nouba Bistrot ,-23.590500000000,-46.674527000000
900163887,Bem Pensado Confeitaria Gourmet,-23.484509441868,-46.611581674137
900226143,MV LANCHES - José Bonifácio,-23.550672000000,-46.435096300000
900165547,Ninha &_Lanches Marmitex,-23.524668900000,-46.471028800000
900170443,Lanches Gold - Vila Monte Alegre,-23.630775000000,-46.634282900000
900225207,Levi Doces e Salgados,-23.682165500000,-46.553185700000
900165670,brasil gourmet,-23.466857023194,-46.668997297824
900180209,Clube Smash,-23.622198700000,-46.740946700000
900146514,Caipira In Box - Perdizes,-23.563152000000,-46.690377000000
900196282,HK dogs e doces,-23.529888500000,-46.854407500000
900181145,padaria pao de leite tatuape - CCP,-23.556712001919,-46.569697943909
900190394,guarupizzas loja 1 vila fatima - CCP,-23.457827000000,-46.510271000000
900173663,sans burger.,-23.510957900000,-46.469162100000
900163849,GO DONUT,-23.460841679929,-46.594413687068
900195848,xis gauderio,-23.557158200000,-46.642670400000
900237059,A Casa Do Brigadeiro Feliz - CCP,-23.517394842741,-46.697409516161
900003791,Hamburgueria 1970 ,-23.603310000000,-46.690730000000
900225155,RL Açaí Taboão,-23.634910000000,-46.798510000000
900226285,Açai Flex - SBC,-23.683428126855,-46.557464184874
900256916,Tradelicionais,-23.677176000000,-46.651952400000
900173306,L&M Doces e Salgados,-23.652369300000,-46.563100300000
900168336,A Tapioca.,-23.535308400000,-46.674682600000
900255418,joys burguer,-23.556035400000,-46.789874700000
900227789,Burger Nest - CCP,-23.639467519006,-46.720344108737
900159599,Hamburgueria antiga 32,-23.421866500000,-46.436241000000
900048209,Espeto Da Vila,-23.644694000000,-46.745849000000
900226249,Helô Burger,-23.547553566384,-46.540342544190
900162098,Jacobar,-23.610586100000,-46.578675100000
900204987,Esfiharia e Pizzaria Victoriana - CCP,-23.537535000000,-46.530566000000
900225127,Divino Açai Delivery,-23.592696700000,-46.543879200000
900226848,Persona Restaurante - CCP,-23.484295189355,-46.618008763806
900268738,Pizza Piu - São Paulo,-23.546185400000,-46.692342400000
900163025,Esquina da gula,-23.621959600000,-46.631142700000
900173638,Ibira Sushi,-23.608182500000,-46.668871900000
900162701,HEALTHY BITES ATELIER,-23.594583300000,-46.677056200000
900177133,La moniê,-23.644211100000,-46.704917800000
900170171,maia,-23.543497000000,-46.550365200000
900164210,Toshimi.,-23.562421900000,-46.583378300000
900154777,Sushi Burger - Vila Sonia,-23.586563800000,-46.720078400000
900170966,Dela & Dele Tentações,-23.562245026278,-46.810712869773
900308602,Caseirinhos da Bela Vista,-23.553157000000,-46.639301000000
900159568,Fran's Café - Teatro D - Itaim Bibi,-23.588711963675,-46.676117307928
900266626,Ponto da Esfiha - Av. Comendador Sant`Anna,-23.667856700000,-46.773168200000
900162788,Loucos por Açaí e Salgados,-23.575887000000,-46.482891000000
900227512,Lola Smash Burgers - CCP,-23.569995290927,-46.567322048564
900173042,Restaurante Ipiranga do Sul,-23.527687707404,-46.738120250620
900148031,Standard Burger.,-23.563324648141,-46.581486596820
900160021,Tempero & Cia.,-23.496170900000,-46.606844000000
900197362,Al Walid Comida Árabe - CCP,-23.627406473547,-46.706135394425
900239333,Restaurante Nova Olinda - CCP,-23.532951000000,-46.600317000000
900276892,Pizzaria Bella Vitta.,-23.522369678935,-46.840437174834
900029203,Moon Sushi,-23.471818000000,-46.629796000000
900182367,bom prato - CCP - CCP,-21.176243000000,-47.813390000000
900177112,Pixixiu Burger,-23.690017600000,-46.713433300000
900166797,Hungry Couple Deli,-23.528613400000,-46.732148700000
900188160,Delícias Low Carb.br,-23.532516900000,-46.535139100000
900182554,Pizzaria e Pastelaria Nova Valentina - CCP,-23.550010000000,-46.792760000000
900228379,Espeto Cia,-23.535198400000,-46.688315100000
900198096,pizzaria okinawa - CCP,-23.543547000000,-46.520701000000
900158680,Carol Gourmet ,-23.544366100000,-46.537333000000
900255444,CS Batataria e Restaurante,-23.457306000000,-46.555910000000
900163864,lelus lanches,-23.639754300000,-46.668930700000
900162363,Di Capo Marmitaria,-23.721770000000,-46.565587000000
900305533,SAN Marzano Moóca Plaza,-23.579747500000,-46.594365200000
900163969,Chococlik Fondues,-23.558116600000,-46.795605700000
900162195,Villa Mooca,-23.552559400000,-46.603016900000
900054197,Padaria Nova Gran Vilela,-23.548018000000,-46.752460000000
900164530,Froid Sorveteria Artesanal,-23.540495900000,-46.649586800000
900007967,Toyo Crepe - Pinheiros,-23.559954000000,-46.688865000000
900168990,Ranch's Burger,-23.566720600000,-46.808630700000
900256220,Sr Mortadela,-23.546587500000,-46.565223300000
900172773,411 Burguer,-23.595120400000,-46.642264900000
900071367,Café Expresso Mania,-23.557819100000,-46.614755900000
900195647,101 Coxinhas - Bela Vista,-23.439499500000,-46.509710800000
900132741,Deli Garage - Jardim das Bandeiras,-23.554883000000,-46.685908000000
900289845,"Rustic, Lanches Artesanais",-23.486587900000,-46.755506900000
900289894,Emporio Villaverde,-23.589918100000,-46.635363400000
900258468,Sushi Yokoso ,-23.579656300000,-46.744895400000
900306854,The Circus Bar E Kitchen Sp - Sp - Tatuape,-23.551211750000,-46.568241200000
900198913,recanto pizzaria - CCP,-23.462401666667,-46.585686666667
900121490,Mania De Espeto Churrasco,-23.583412000000,-46.553622600000
900163588,Divans Dog Gourmet,-23.661873100000,-46.729943800000
900256438,Cleópatra,-23.596651600000,-46.605913600000
900166315,Gi Batatas Assadas e Recheadas e Galetos na Brasa,-23.660941400000,-46.643475500000
900132648,Padaria Estaiada,-23.611829000000,-46.684433000000
900151461,Batataria e Caldos Familia Pierot,-23.460543700000,-46.659286800000
900211096,Os Calabresa - CCP,-23.534223100000,-46.707921800000
900164178,Loucura de Sabor,-23.560879400000,-46.539825900000
900177718,pizzaria varanda - CCP,-23.536398870467,-46.824527244486
900172621,Restaurante Morena Tropical,-23.514843400000,-46.626117200000
900189036,Pizzaria do Bambino - Cidade Líder - CCP,-23.555674190652,-46.471603746024
900174753,Mak Delicia Rotisserie,-23.641334300000,-46.636913900000
900162546,vegetal foods,-23.686954400000,-46.684460100000
900217788,Ki Massas Rotisserie - CCP,-23.524596219054,-46.814809145537
900262323,Cozinha do Brasil,-23.541622000000,-46.784535400000
900227607,Cozinha Da Lis - CCP,-23.564760000000,-46.560850000000
900004751,Clementine's,-23.602494000000,-46.648610000000
900226204,Greentable Itaim,-23.584895050087,-46.678696829621
900183328,Gokei Santo André - CCP,-23.664600000000,-46.527691000000
900297617,Super batata recheada do chefe,-23.450977800000,-46.519701300000
900196847,O MARMITEX TABOAO,-23.611619100000,-46.761105600000
900237066,Restaurante E Lanchonete Papa Lanches - CCP,-23.524919000000,-46.703231000000
900165452,Bragantina Tap House SP,-23.508261400000,-46.652585000000
900161272,Sos Food Drinks,-23.510318220427,-46.753466186508
900163480,Restaurante Rio Vermelho,-23.502542900000,-46.627894200000
900275326,Xandão Dog's & Lanches,-23.682326684623,-46.528242602474
900125332,Lanches Da Famoza,-23.585130700000,-46.578898300000
900178243,Sabor do Salgado Centro - CCP,-23.460314499855,-46.534393372955
900051584,Esfiharia Yereván - Casa Verde,-23.500576000000,-46.649877000000
900161475,"Bacalhau, Vinho e Cia - Barra Funda",-23.526757000000,-46.660098000000
900158741,Slack Burger - Pinheiros,-23.558603000000,-46.689342000000
900237100,Flampers Sandwichs - CCP,-23.512179000000,-46.699971000000
900168605,Casarão Da Pizza - Casa verde,-23.513188690000,-46.659840890000
900184228,restaurante magela - CCP,-23.496081965079,-46.879086202697
900161655,comidinhas da tia marli,-23.628560600000,-46.706698700000
900289913,Sal & Pimenta,-23.738767000000,-46.552850000000
900162164,Monte Fuji - Campo Limpo,-23.638529300000,-46.768074930000
900196850,Mix Churros,-23.551278000000,-46.445282000000
900170972,Fuyuki Sushi Delivery - Jardim Modelo,-23.477078300000,-46.580582900000
900180246,Karen Pizzaria e Esfiharia ll ,-23.544677600000,-46.754143900000
900154462,"Açucar, Sal, Burguer e Tal",-23.541799100000,-46.696779600000
900276881,Pizzaria p Johns,-23.556354700000,-46.647498600000
900158533,Bistro do Zezinho - Alto da Mooca,-23.561961400000,-46.591871600000
900165292,Macarrones De La Nonna Gru,-23.443623200000,-46.545816100000
900187797,liu pizzas - CCP,-23.515279225305,-46.515284675984
900173505,Açaí Lalau,-23.497427597833,-46.769799838588
900172559,PIZZARIA NO PONTO ll,-23.685104300000,-46.664927400000
900291016,Billy's Burger.,-23.573827596526,-46.620864354596
900188715,acai vitality - CCP,-23.639444200000,-46.607227200000
900278145,MS Confeitaria,-23.438483600000,-46.547546500000
900160270,Poke Fresh - Cidade Monções,-23.639671000000,-46.721539000000
900226382,ricardo,-23.551044500000,-46.619474100000
900164748,burguets,-23.531312500000,-46.643700700000
900277255,Barcabela - Santo André,-23.654316098851,-46.534171102399
900303762,Barcabela - São Caetano,-23.628491400000,-46.567636300000
900173263,La Burgueria ZN,-23.490419766021,-46.590682447291
900172867,Bar do Celso,-23.602139200000,-46.683305000000
900157226,Star Fries Mooca,-23.559153400000,-46.582831100000
900154522,kyuri sushi delivery,-23.631382600000,-46.622668400000
900226831,Tocco Veggie - CCP,-23.623891303574,-46.739158463501
900159842,Salgaderia Bombocado,-23.437868200000,-46.420236000000
900023829,Temakeria e Cia - Moema,-23.601599000000,-46.665444000000
900268835,Pantcho's House Burger,-23.594228500000,-46.683591800000
900162424,Lokoxinhas Salgados,-23.427574500000,-46.559999800000
900227932,Hamburgueria Rocha 12,-23.556089647170,-46.647892574002
900306652,Restaurante Cristal - Bela Vista,-23.556103800000,-46.647891900000
900162768,Villa Verde Brooklin,-23.608610800000,-46.693352300000
900227922,Cantinho Dos Lanches II,-23.696555348237,-46.534791785655
900231601,Batatotem - Vila Matilde,-23.540262000000,-46.525266000000
900225605,DOCERIA MORAIS GOURMET,-23.624998000000,-46.617927000000
900186592,ex burguer barueri - CCP,-23.492539150000,-46.880089930000
900179879,hokkai sushi - CCP,-23.510301571151,-46.499837602972
900163644,Art Salsa Mooca,-23.565829600000,-46.591950700000
900114724,Restaurante Dona Theresa,-23.527479000000,-46.546039000000
900241816,Barakah - Faria Lima,-23.571418982811,-46.690196002501
900198057,Cajueiro - CCP,-23.482645288005,-46.621770043517
900169255,Hamburgueria Grill Nota 1000,-23.516251800000,-46.507487800000
900162035,Raiz Forte - Alternativa Consciente - Vila Pirituba,-23.486916300000,-46.746778600000
900225631,Marmitaria Império,-23.668314000000,-46.640052000000
900284344,Mei Mei - Shopping D,-23.525932200000,-46.627382000000
900182413,el puerto de mexico - CCP,-23.546593126329,-46.775151658218
900009115,China Lins,-23.570728100000,-46.622545900000
900269791,Giovanella Doceria,-23.564013000000,-46.511928000000
900188774,porto da gula - CCP - CCP,-23.653704295261,-46.701610487120
900265551,cumbucas marmitinhas,-23.629858400000,-46.601523200000
900172380,All Kone,-23.617888800000,-46.493685700000
900211102,Kabana - CCP,-23.511595179507,-46.703210179653
900196846,O Marmitex Pinheiros,-23.557698700000,-46.689805000000
900255405,Açaí Natural One,-23.700700700000,-46.530413300000
900165044,Burfarayguer,-23.544345200000,-46.768257200000
900277625,Fábrica de Delícias Sarah Ly - Interlagos,-23.686555900000,-46.672343300000
900226347,Cantinho dos Lanches,-23.696519134217,-46.534755973999
900154674,Esquenta Espetos e Lounge Bar - Guarulhos ,-23.449002700000,-46.537055200000
900303801,Sabbatino Congelados,-23.546685870000,-46.557730800000
900255802,bom tom burguer,-23.542784200000,-46.547796200000
900152024,mooca burger house,-23.570578200000,-46.581191000000
900168338,authentic nattas,-23.509078000000,-46.767859900000
900227715,Tiemann Patisserie - CCP,-23.658564692496,-46.701390627272
900303857,Delivery das Mana's,-23.540310200000,-46.534975800000
900277828,Laís Cake Design,-23.466176792786,-46.658587696347
900178213,Panificadora Trigolindo - CCP,-23.574940000000,-46.553620000000
900195085,Healthy Food SP,-23.590859800000,-46.643180600000
900159823,stabille burguers,-23.536283500000,-46.866035400000
900225766,Anhanga Vegan Food,-23.581332300000,-46.563339700000
900159845,Harveys Skinny Dogs,-23.565918701523,-46.696744318312
900190170,padaria century paes e doces - CCP,-23.487418830000,-46.626840920000
900180302,Restaurante do amanhã,-23.593461100000,-46.675086500000
900237095,A Mineira - CCP,-23.521779000000,-46.700628000000
900168812,Picnick Gourmet - Santana,-23.485563000000,-46.625404300000
900180663,Delícias Sem Fronteiras - CCP,-23.707408575519,-46.570986945296
900068916,Marmi Express - Santana,-23.493358700000,-46.626163900000
900225221,Comida e Sabor,-23.439473211428,-46.460309569450
900304710,Pizzaria f a,-23.562777900000,-46.790559600000
900226035,Bolo Que Te Quero Bolo,-23.463267700000,-46.541044400000
900269392,Poke Shore Comida Havaiana,-23.547668372698,-46.565171285659
900167968,gramutt,-23.671649500000,-46.527847800000
900308606,San Marzano Massas - Shopping Taboão.,-23.608477300000,-46.753686400000
900173200,dassa salgados doces,-23.492810400000,-46.667047400000
900162288,Restaurante Emporio da Alimentacao,-23.540691900000,-46.640783400000
900072823,Paulista Hot Dog - Bela Vista,-23.559093200000,-46.640827100000
900202189,Cabral Coxinhas - CCP,-23.524177000000,-46.459926000000
900123703,Massa na Caveira - Plaza Sul,-23.603867000000,-46.634984600000
900228397,Aji Temakeria,-23.478138000000,-46.614741000000
900255846,Ai Crepe Gourmet - Jardim Jovaia,-23.432609700000,-46.519091400000
900164864,Burguer Porrada,-23.524973170079,-46.700132345265
900164857,Pancake Restaurante Delivery - Tatuapé,-23.533188859127,-46.560000682168
900154879,Boca de Ouro - Pinheiros,-23.559753000000,-46.683669000000
900307262,Batata da Boa,-23.456782900000,-46.684054700000
900211298,China To Go Ii - CCP,-23.542932000000,-46.442328000000
900277882,La Tabacaria Bar e Restaurante,-23.500211300000,-46.636240000000
900070423,Cousin´s Patisserie,-23.542116000000,-46.671471000000
900305168,New Açai - Lapa,-23.519383300000,-46.704200700000
900114728,Casa da Sogra,-23.549871000000,-46.464771000000
900305170,New Açai - Centro,-23.544792000000,-46.642250000000
900217897,Restaurante E Pizzaria Manos Guedes - CCP,-23.474658345968,-46.554315157619
900162398,JAPA CHICKEN,-23.563098000000,-46.558003000000
900157359,Buzá Korean Restaurante - Pinheiros,-23.564091000000,-46.683253000000
900237134,Walfenda Firewood Steak - CCP,-23.528373000000,-46.694182000000
900167490,TEXAS BURGUE,-23.620707000000,-46.617794000000
900172475,Krazy Bowl Açaí,-23.485835800000,-46.572825500000
900167497,Harumi Sushi - Osasco II,-23.534888000000,-46.774405000000
900165329,Boteco do Pitbull.,-23.479743900000,-46.583031600000
900167850,Liba Burguer,-23.558286100000,-46.635263500000
900159693,Gd Burguer - Jardim Monte Azul,-23.647574511010,-46.739179683144
900054955,Pizzaria Nativa - Mooca,-23.562877453751,-46.601994034970
900226940,Sushi Reiak Delivery - CCP,-23.636058000000,-46.734955000000
900162383,Paradise Food,-23.425220600000,-46.505741000000
900161649,Abdalla Culinária Árabe,-23.505149500000,-46.656318300000
900242028,Mania Do Chef J R - CCP,-23.653190869819,-46.667365293332
900211701,Mega Salgados,-23.720291500000,-46.566651000000
900164554,Saphira Doces Gourmet - Mooca,-23.570595100000,-46.582239100000
900237094,M&M - Vila Romana - CCP,-23.526930600000,-46.702779000000
900172456,Restaurante Sabor Brasileiro Bar,-23.651670700000,-46.703210940000
900205344,M M Restaurantes - CCP,-23.655608819627,-46.767273631804
900158222,Slack Burguer- Jardim Botucatu,-23.638350100000,-46.610944000000
900161480,Slack Burguer - Jadim Paraiso,-23.495457000000,-46.883423000000
900162314,Tokashi Sushi,-23.701525000000,-46.548637000000
900177717,mel acaiteria gourmet - CCP,-23.526202000000,-46.799530930000
900166391,aroma,-23.597861006934,-46.543639323314
900056577,Fit 2 You Empório & Conveniência,-23.532497000000,-46.570036000000
900241765,Açai da Preta,-23.444881100000,-46.588656600000
900157067,Gama Delivery,-23.535256200000,-46.638474600000
900303543,pizzaria nova sonisa,-23.597261500000,-46.846610000000
900255895,Delicious Food,-23.535723655262,-46.558200258295
900023738, Bello Sabor - Mooca,-23.563455000000,-46.598591000000
900241856,Sopas Imperatriz,-23.506527968911,-46.711601405794
900161094,Vegetaliz - Comida Vegana,-23.687001700000,-46.524026000000
900300435,Les Garden Bistrô - Pestana,-23.538963900000,-46.801238000000
900160047,prime house burger,-23.689965400000,-46.524386200000
900173799,acai amazonico,-23.731225896252,-46.540362941838
900208839,Sushi Lovers - CCP,-23.534709700000,-46.827926100000
900168653,Bbm's Burguer,-23.620824700000,-46.557438300000
900036358,Casa Do Norte Real Sabor,-23.563991000000,-46.798806000000
900269390,Dvora Natural,-23.554732040643,-46.683010202668
900059062,Marmitex da Vó Rosa,-23.713703000000,-46.558966000000
900201486,Esfiharia Sahara - Santo Andre,-23.646431800000,-46.562511800000
900163904,Medieval Burguer SP - Unidade Tatuapé,-23.552369600000,-46.564414800000
900158621,Chirashi-Ya,-23.508313000000,-46.652391000000
900160746,Banri Bentô Express -  Itaim Bibi,-23.601140900000,-46.684134800000
900180191,Hamburgueria Fast Food,-23.645448000000,-46.780107000000
900172373,Espeto com Pão,-23.492276300000,-46.617562100000
900189910,mipy massas doces e salgados - CCP,-23.594937000000,-46.604084000000
900184321,restaurante e pizzaria bonna - CCP,-23.502643509060,-46.783190016493
900169635,Dona Bema - O Delivery F#da,-23.588061000000,-46.584810000000
